Geographic Level,Location,Year,Total Population,Percent Change in Population,Numeric Change in Population,Births,Deaths,Natural Increase,Net Migration,Net Foreign Immigration,Net Domestic Migration,Crude Birth Rate,Crude Death Rate,Crude Migration Rate,Crude Domestic Migration Rate,Crude Foreign Migration Rate,Source
County,San Joaquin,2015,729411.0,1.52,10913.0,9978.0,5375.0,4603.0,6310.0,2630.0,3680.0,13.679530470475491,7.368959338425113,8.650815521016273,5.045166579610124,3.605648941406148,DoF
County,San Joaquin,2016,739814.0,1.43,10403.0,10153.0,5384.0,4769.0,5634.0,3023.0,2611.0,13.723719745773938,7.277504886363329,7.615427661547362,3.529265464022038,4.086162197525324,DoF
County,San Joaquin,2017,750306.0,1.42,10492.0,10130.0,5610.0,4520.0,5972.0,2927.0,3045.0,13.501158194123464,7.476949404642906,7.959419223623428,4.058344195568209,3.90107502805522,DoF
County,San Joaquin,2018,759753.0,1.26,9447.0,9899.0,5630.0,4269.0,5178.0,2613.0,2565.0,13.029234501212894,7.410303085344842,6.815372890926393,3.37609723160027,3.439275659326123,DoF
County,San Joaquin,2019,771083.0,1.49,11330.0,9979.0,5630.0,4349.0,6981.0,2426.0,4555.0,12.94153807048009,7.301418913398428,9.053500077164196,5.907275870431588,3.1462242067326085,DoF
County,San Joaquin,2020,780676.0,1.24,9593.0,9869.0,5886.0,3983.0,5610.0,1900.0,3710.0,12.64160804226081,7.539619509245833,7.186079756518709,4.752291603687061,2.4337881528316485,DoF
County,San Joaquin,2021,782157.0,0.19,1481.0,9664.0,7544.0,2120.0,320.0,619.0,-299.0,12.355575670869147,9.645122398700005,0.40912502221421015,-0.38227619263140267,0.7914012148456129,DoF
County,San Joaquin,2022,786585.0,0.57,4428.0,10049.0,6902.0,3147.0,1281.0,1720.0,-439.0,12.775478810300223,8.774639740142513,1.628558897004138,-0.558108786717265,2.1866676837214034,DoF
County,San Joaquin,2023,792088.0,0.7,5503.0,9786.0,6224.0,3562.0,1941.0,2600.0,-659.0,12.354687862964722,7.857712779388149,2.4504852996131743,-0.831978265041258,3.2824635646544325,DoF
County,San Joaquin,2024,795790.0,0.47,3702.0,9687.0,6145.0,3542.0,160.0,2920.0,-2760.0,12.172809409517587,7.721886427323792,0.2010580680832883,-3.4682516744367233,3.6693097425200114,DoF
County,San Luis Obispo,1991,220815.0,,,2996.0,1709.0,1287.0,1720.0,398.0,1322.0,13.567918846092883,7.739510449924144,7.789325906301655,5.986912121006272,1.802413785295383,DoF
County,San Luis Obispo,1992,223079.0,1.03,2264.0,2855.0,1754.0,1101.0,1163.0,505.0,658.0,12.798156706816869,7.862685416377158,5.21339973731279,2.949627710362696,2.263772026950094,DoF
County,San Luis Obispo,1993,225975.0,1.3,2896.0,2624.0,1750.0,874.0,2022.0,568.0,1454.0,11.611903971678284,7.744219493306781,8.947892465980749,6.434340081867464,2.5135523841132867,DoF
County,San Luis Obispo,1994,228099.0,0.94,2124.0,2672.0,1857.0,815.0,1309.0,649.0,660.0,11.714211811537972,8.141201846566624,5.738736250487727,2.893480462430787,2.84525578805694,DoF
County,San Luis Obispo,1995,230223.0,0.93,2124.0,2699.0,1799.0,900.0,1224.0,469.0,755.0,11.723415992320488,7.814162789990574,5.316584355168684,3.279429075287873,2.0371552798808112,DoF
County,San Luis Obispo,1996,233534.0,1.44,3311.0,2540.0,1922.0,618.0,2693.0,603.0,2090.0,10.876360615584884,8.23006500124179,11.531511471563029,8.949446333296223,2.5820651382668047,DoF
County,San Luis Obispo,1997,237858.0,1.85,4324.0,2553.0,1930.0,623.0,3701.0,480.0,3221.0,10.733294654794038,8.114084874168622,15.559703688755476,13.541692942848254,2.018010745907222,DoF
County,San Luis Obispo,1998,240433.0,1.08,2575.0,2386.0,1937.0,449.0,2126.0,462.0,1664.0,9.923762545074927,8.05629842825236,8.842380205712194,6.920846971921492,1.9215332337907025,DoF
County,San Luis Obispo,1999,243726.0,1.37,3293.0,2339.0,2004.0,335.0,2958.0,526.0,2432.0,9.596842355760156,8.222348046576894,12.13657960168386,9.978418387861778,2.158161213822079,DoF
County,San Luis Obispo,2000,248188.0,1.83,4462.0,2401.0,1976.0,425.0,4037.0,623.0,3414.0,9.674118007317032,7.96170644833755,16.265895208470997,13.755701323190484,2.510193885280513,DoF
County,San Luis Obispo,2001,251652.0,1.4,3464.0,2444.0,2074.0,370.0,3558.0,611.0,2947.0,9.711824265255194,8.241539904312305,14.138572314148108,11.710616247834311,2.4279560663137985,DoF
County,San Luis Obispo,2002,253549.0,0.75,1897.0,2327.0,2003.0,324.0,1573.0,523.0,1050.0,9.177713183644975,7.89985367719849,6.2039290235812405,4.141211363483981,2.062717660097259,DoF
County,San Luis Obispo,2003,255609.0,0.81,2060.0,2569.0,2050.0,519.0,1541.0,428.0,1113.0,10.050506828789285,8.02006189140445,6.028739207148418,4.354306773235685,1.674432433912734,DoF
County,San Luis Obispo,2004,258483.0,1.12,2874.0,2672.0,2095.0,577.0,2297.0,338.0,1959.0,10.337236878247314,8.104981758955134,8.886464487026227,7.578834971738954,1.3076295152872723,DoF
County,San Luis Obispo,2005,259943.0,0.56,1460.0,2641.0,1901.0,740.0,720.0,309.0,411.0,10.159919674697914,7.3131417272248145,2.7698380029468,1.581115860015465,1.1887221429313348,DoF
County,San Luis Obispo,2006,261803.0,0.72,1860.0,2676.0,2162.0,514.0,1346.0,296.0,1050.0,10.22142603407906,8.25811774502202,5.141270344495671,4.010649228618465,1.1306211158772057,DoF
County,San Luis Obispo,2007,264162.0,0.9,2359.0,2850.0,2151.0,699.0,1660.0,418.0,1242.0,10.7888341245145,8.142730597133578,6.284022683050552,4.701660344788425,1.582362338262127,DoF
County,San Luis Obispo,2008,266850.0,1.02,2688.0,2772.0,2122.0,650.0,2038.0,406.0,1632.0,10.387858347386173,7.952032977328088,7.637249391043657,6.115795390668915,1.5214540003747423,DoF
County,San Luis Obispo,2009,268224.0,0.51,1374.0,2707.0,2047.0,660.0,714.0,351.0,363.0,10.092310904318778,7.631680983058936,2.6619541875447386,1.3533464566929134,1.3086077308518254,DoF
County,San Luis Obispo,2010,269753.0,0.57,1529.0,2681.0,2049.0,632.0,897.0,288.0,609.0,9.938721719498949,7.59583767372374,3.3252642231967764,2.2576208605650354,1.067643362631741,DoF
County,San Luis Obispo,2011,271693.0,0.72,1940.0,2640.0,2239.0,401.0,1688.0,222.0,1466.0,9.716849532376616,8.240918978405775,6.212894701004443,5.395795990327318,0.8170987106771245,DoF
County,San Luis Obispo,2012,274697.0,1.11,3004.0,2626.0,2262.0,364.0,2640.0,267.0,2373.0,9.559623876489368,8.234527497570049,9.61058912183242,8.638609085647095,0.971980036185324,DoF
County,San Luis Obispo,2013,276018.0,0.48,1321.0,2628.0,2262.0,366.0,955.0,235.0,720.0,9.521118187944264,8.195117709714584,3.4599192806266257,2.608525530943634,0.8513937496829916,DoF
County,San Luis Obispo,2014,278887.0,1.04,2869.0,2630.0,2239.0,391.0,2478.0,254.0,2224.0,9.430342755309498,8.028341227809113,8.885319143595794,7.974556002968945,0.9107631406268488,DoF
County,San Luis Obispo,2015,279800.0,0.33,913.0,2597.0,2308.0,289.0,624.0,277.0,347.0,9.281629735525376,8.248749106504647,2.230164403145104,1.2401715511079343,0.9899928520371696,DoF
County,San Luis Obispo,2016,281681.0,0.67,1881.0,2686.0,2353.0,333.0,1548.0,370.0,1178.0,9.53560943052602,8.353421068513674,5.495578331516858,4.182035707058694,1.3135426244581636,DoF
County,San Luis Obispo,2017,282103.0,0.15,422.0,2524.0,2519.0,5.0,417.0,314.0,103.0,8.947086702374666,8.92936267958866,1.4781835003527082,0.3651148693916761,1.113068630961032,DoF
County,San Luis Obispo,2018,282952.0,0.3,849.0,2496.0,2471.0,25.0,824.0,265.0,559.0,8.821284175407843,8.732929966920185,2.9121547117532303,1.9756001017840483,0.936554609969182,DoF
County,San Luis Obispo,2019,282617.0,-0.12,-335.0,2459.0,2476.0,-17.0,-318.0,219.0,-537.0,8.70082125279088,8.76097333139903,-1.1251977057289548,-1.900098012504556,0.774900306775601,DoF
County,San Luis Obispo,2020,282996.0,0.13,379.0,2408.0,2365.0,43.0,336.0,155.0,181.0,8.508954190165232,8.357008579626566,1.1872959335114277,0.6395850118022869,0.5477109217091407,DoF
County,San Luis Obispo,2021,278343.0,-1.64,-4653.0,2379.0,2641.0,-262.0,-3709.0,-51.0,-3658.0,8.547008547008549,9.488293220954004,-13.32528570864006,-13.142058539284264,-0.18322716935579483,DoF
County,San Luis Obispo,2022,280208.0,0.67,1865.0,2501.0,2734.0,-233.0,2098.0,252.0,1846.0,8.925512476446068,9.757037629189744,7.487295152172671,6.587963227316851,0.8993319248558215,DoF
County,San Luis Obispo,2023,278976.0,-0.44,-1232.0,2380.0,2626.0,-246.0,-986.0,238.0,-1224.0,8.531199816471668,9.41299610002294,-3.5343542096811196,-4.387474191328287,0.8531199816471668,DoF
County,San Luis Obispo,2024,278076.0,-0.32,-900.0,2433.0,2787.0,-354.0,-546.0,310.0,-856.0,8.74940663703448,10.02243990851422,-1.9634919949941743,-3.0782951423351887,1.1148031473410147,DoF
County,San Mateo,1991,653943.0,,,10838.0,4746.0,6092.0,-311.0,5269.0,-5580.0,16.573309906215066,7.25751326950514,-0.4755766175339441,-8.53285378083411,8.057277163300165,DoF
County,San Mateo,1992,661990.0,1.23,8047.0,10609.0,4873.0,5736.0,2311.0,5512.0,-3201.0,16.025921841719665,7.36113838577622,3.490989289868427,-4.835420474629526,8.326409764497953,DoF
County,San Mateo,1993,666787.0,0.72,4797.0,10455.0,4910.0,5545.0,-748.0,5856.0,-6604.0,15.679669819597564,7.363670857410238,-1.1217975155484434,-9.90421228968171,8.782414774133269,DoF
County,San Mateo,1994,670632.0,0.58,3845.0,10349.0,4803.0,5546.0,-1701.0,4897.0,-6598.0,15.431712175977289,7.161901012776009,-2.536413413019361,-9.838480716697086,7.302067303677725,DoF
County,San Mateo,1995,675919.0,0.79,5287.0,10185.0,5020.0,5165.0,122.0,4127.0,-4005.0,15.06837357730734,7.426925415619327,0.1804950001405494,-5.925266193138527,6.1057611932790765,DoF
County,San Mateo,1996,679929.0,0.59,4010.0,10048.0,4952.0,5096.0,-1086.0,5786.0,-6872.0,14.77801358671273,7.283113383897437,-1.597225592672176,-10.106937636135536,8.509712043463363,DoF
County,San Mateo,1997,690377.0,1.54,10448.0,10098.0,4973.0,5125.0,5323.0,5252.0,71.0,14.626790869336608,7.203310654903046,7.710280035400948,0.1028423600438601,7.607437675357088,DoF
County,San Mateo,1998,695780.0,0.78,5403.0,9918.0,4841.0,5077.0,326.0,4462.0,-4136.0,14.254505734571271,6.957659030153209,0.4685389059760269,-5.944407715082353,6.4129466210583805,DoF
County,San Mateo,1999,700830.0,0.73,5050.0,10177.0,5020.0,5157.0,-107.0,3726.0,-3833.0,14.52135325257195,7.162935376624859,-0.1526761126093346,-5.469229342351213,5.316553229741877,DoF
County,San Mateo,2000,710724.0,1.41,9894.0,10243.0,4716.0,5527.0,4367.0,6249.0,-1882.0,14.412064317512849,6.635487193340875,6.144438628778541,-2.648004007181409,8.79244263595995,DoF
County,San Mateo,2001,707460.0,-0.46,-3264.0,10376.0,4831.0,5545.0,-6469.0,7361.0,-13830.0,14.66655358606847,6.828654623582959,-9.14397987165352,-19.548808413196504,10.404828541542985,DoF
County,San Mateo,2002,704897.0,-0.36,-2563.0,10222.0,4638.0,5584.0,-8147.0,5731.0,-13878.0,14.501409425774265,6.579684691522308,-11.557716943042742,-19.687982783300253,8.130265840257513,DoF
County,San Mateo,2003,703062.0,-0.26,-1835.0,10192.0,4747.0,5445.0,-7280.0,4471.0,-11751.0,14.49658778315426,6.751893858578617,-10.3547055593959,-16.714030910502913,6.359325351107015,DoF
County,San Mateo,2004,701401.0,-0.24,-1661.0,9994.0,4654.0,5340.0,-7001.0,4396.0,-11397.0,14.248625251461004,6.635291366850061,-9.981451409393484,-16.248907543616276,6.267456134222791,DoF
County,San Mateo,2005,699277.0,-0.3,-2124.0,9952.0,4585.0,5367.0,-7491.0,4167.0,-11658.0,14.231842317136127,6.556772209010163,-10.712493046389342,-16.671504997304357,5.959011950915016,DoF
County,San Mateo,2006,699398.0,0.02,121.0,9935.0,4716.0,5219.0,-5098.0,4351.0,-9449.0,14.205073506072363,6.7429417870797455,-7.289125791037435,-13.510190192136664,6.221064401099231,DoF
County,San Mateo,2007,704272.0,0.7,4874.0,9846.0,4612.0,5234.0,-360.0,4971.0,-5331.0,13.9803939387055,6.548606220323966,-0.5111661403548629,-7.569518595088262,7.058352454733399,DoF
County,San Mateo,2008,711374.0,1.01,7102.0,9947.0,4468.0,5479.0,1623.0,4880.0,-3257.0,13.982799483815826,6.280803065616681,2.28150030785494,-4.578463649219679,6.859963957074619,DoF
County,San Mateo,2009,716264.0,0.69,4890.0,9567.0,4397.0,5170.0,-280.0,4074.0,-4354.0,13.356806987367785,6.138797985100466,-0.3909173154032591,-6.078764254520679,5.68784693911742,DoF
County,San Mateo,2010,719582.0,0.46,3318.0,9316.0,4401.0,4915.0,-1597.0,3144.0,-4741.0,12.946404996233923,6.116050707216134,-2.2193440080491174,-6.588547239925401,4.369203231876284,DoF
County,San Mateo,2011,729569.0,1.39,9987.0,9137.0,4518.0,4619.0,3781.0,2859.0,922.0,12.52383256415774,6.192697332260554,5.182511866595209,1.2637598362869036,3.9187520303083057,DoF
County,San Mateo,2012,740804.0,1.54,11235.0,9009.0,4636.0,4373.0,6862.0,3018.0,3844.0,12.161111441082932,6.258065561201073,9.262908947575877,5.1889568630838925,4.073952084491984,DoF
County,San Mateo,2013,748241.0,1.0,7437.0,9067.0,4702.0,4365.0,3072.0,3259.0,-187.0,12.117753504552676,6.284071575869272,4.1056290687091455,-0.2499194778153028,4.355548546524449,DoF
County,San Mateo,2014,755016.0,0.91,6775.0,8942.0,4498.0,4444.0,2331.0,3280.0,-949.0,11.843457622090128,5.9574896426036,3.087351791220318,-1.256927005520413,4.344278796740731,DoF
County,San Mateo,2015,761484.0,0.86,6468.0,9173.0,4745.0,4428.0,2040.0,3183.0,-1143.0,12.046215022246036,6.231253709861272,2.678979466410325,-1.5010164363269616,4.179995902737287,DoF
County,San Mateo,2016,764070.0,0.34,2586.0,9004.0,4637.0,4367.0,-1781.0,3342.0,-5123.0,11.784260604394886,6.06881568442682,-2.3309382648186685,-6.704883060452576,4.373944795633908,DoF
County,San Mateo,2017,765601.0,0.2,1531.0,8740.0,4848.0,3892.0,-2361.0,3404.0,-5765.0,11.415868056598672,6.332280130250613,-3.0838517713534856,-7.530031961818231,4.446180190464745,DoF
County,San Mateo,2018,766711.0,0.14,1110.0,8402.0,4797.0,3605.0,-2495.0,2901.0,-5396.0,10.958496747796758,6.256594727348375,-3.2541596507680204,-7.037853898013723,3.783694247245703,DoF
County,San Mateo,2019,766312.0,-0.05,-399.0,8273.0,4725.0,3548.0,-3947.0,2690.0,-6637.0,10.795863825700236,6.165895875309273,-5.150643602083746,-8.660963158609025,3.51031955652528,DoF
County,San Mateo,2020,763497.0,-0.37,-2815.0,8117.0,4802.0,3315.0,-6130.0,2452.0,-8582.0,10.631344982364045,6.289481163645699,-8.028846216815522,-11.240384703541729,3.211538486726208,DoF
County,San Mateo,2021,748738.0,-1.93,-14759.0,7434.0,5194.0,2240.0,-14976.0,351.0,-15327.0,9.928706703813617,6.937006002099533,-20.001656120031306,-20.47044493534454,0.46878881531323374,DoF
County,San Mateo,2022,743000.0,-0.77,-5738.0,7648.0,5007.0,2641.0,-8379.0,1991.0,-10370.0,10.293405114401077,6.738896366083445,-11.277254374158815,-13.956931359353971,2.679676985195155,DoF
County,San Mateo,2023,740929.0,-0.28,-2071.0,7276.0,5182.0,2094.0,-4165.0,2456.0,-6621.0,9.820104220512356,6.993922494597998,-5.621321341181139,-8.936078895548697,3.3147575543675574,DoF
County,San Mateo,2024,740468.0,-0.06,-461.0,7207.0,4902.0,2305.0,-2766.0,2750.0,-5516.0,9.733033703009449,6.6201375346402545,-3.7354754020430323,-7.449342848036648,3.713867445993615,DoF
County,Santa Barbara,1991,374833.0,,,6709.0,2593.0,4116.0,1764.0,1908.0,-144.0,17.8986375265785,6.9177473701621786,4.706095781321282,-0.3841710841894924,5.090266865510774,DoF
County,Santa Barbara,1992,378511.0,0.98,3678.0,6768.0,2703.0,4065.0,-387.0,2121.0,-2508.0,17.880589996063524,7.1411398876122485,-1.022427353498313,-6.625963314144107,5.603535960645794,DoF
County,Santa Barbara,1993,378413.0,-0.03,-98.0,6469.0,2739.0,3730.0,-3828.0,2597.0,-6425.0,17.0950786574457,7.238123425992236,-10.11593153512168,-16.97880358232936,6.862872047207681,DoF
County,Santa Barbara,1994,381033.0,0.69,2620.0,6638.0,2865.0,3773.0,-1153.0,2821.0,-3974.0,17.42106326748602,7.51903378447536,-3.0259846260035217,-10.429542847994792,7.403558221991271,DoF
County,Santa Barbara,1995,383717.0,0.7,2684.0,6076.0,2914.0,3162.0,-478.0,2333.0,-2811.0,15.834586426976127,7.594138388447736,-1.2457097287844947,-7.325711396680366,6.080001667895871,DoF
County,Santa Barbara,1996,384878.0,0.3,1161.0,6001.0,2737.0,3264.0,-2103.0,2669.0,-4772.0,15.591953813935843,7.111344374061391,-5.464069133595581,-12.398734144326252,6.934665010730673,DoF
County,Santa Barbara,1997,390515.0,1.46,5637.0,5732.0,2757.0,2975.0,2662.0,2190.0,472.0,14.678053339820492,7.059908070112543,6.816639565701702,1.208660358757026,5.607979206944676,DoF
County,Santa Barbara,1998,392029.0,0.39,1514.0,5822.0,2873.0,2949.0,-1435.0,2291.0,-3726.0,14.850942149687905,7.32853947029429,-3.660443487599132,-9.504398909264363,5.843955421665234,DoF
County,Santa Barbara,1999,394936.0,0.74,2907.0,5543.0,2921.0,2622.0,285.0,2174.0,-1889.0,14.035185447768754,7.396135069986023,0.7216359106285576,-4.783053456762614,5.5046893673911725,DoF
County,Santa Barbara,2000,400930.0,1.52,5994.0,5614.0,2925.0,2689.0,3305.0,2081.0,1224.0,14.00244431696306,7.295537874441923,8.243334247873694,3.052902002843389,5.190432245030304,DoF
County,Santa Barbara,2001,403442.0,0.63,2512.0,5696.0,2884.0,2812.0,756.0,2040.0,-1284.0,14.11851021956068,7.14848726706689,1.873875303017534,-3.182613609886923,5.056488912904458,DoF
County,Santa Barbara,2002,406132.0,0.67,2690.0,5625.0,2964.0,2661.0,29.0,1583.0,-1554.0,13.85017678981218,7.298119823111698,0.0714053558941427,-3.8263421744654447,3.897747530359587,DoF
County,Santa Barbara,2003,409512.0,0.83,3380.0,5714.0,2848.0,2866.0,514.0,1148.0,-634.0,13.95319306882338,6.954619156459396,1.2551524741643711,-1.5481841801949638,2.803336654359335,DoF
County,Santa Barbara,2004,411190.0,0.41,1678.0,5955.0,2901.0,3054.0,-1376.0,1332.0,-2708.0,14.482356088426275,7.055132663732095,-3.346384882900849,-6.585763272453124,3.239378389552275,DoF
County,Santa Barbara,2005,411683.0,0.12,493.0,6301.0,2936.0,3365.0,-2872.0,948.0,-3820.0,15.305465613105229,7.131700847496739,-6.976241428477736,-9.27898407269671,2.302742644218974,DoF
County,Santa Barbara,2006,412853.0,0.28,1170.0,6175.0,2860.0,3315.0,-2145.0,1144.0,-3289.0,14.95689749135891,6.927405153892547,-5.195553865419411,-7.96651592697643,2.770962061557019,DoF
County,Santa Barbara,2007,416648.0,0.92,3795.0,6252.0,2708.0,3544.0,251.0,1333.0,-1082.0,15.005472245156582,6.499491177204739,0.6024269887290951,-2.596916341852116,3.19934333058121,DoF
County,Santa Barbara,2008,419970.0,0.8,3322.0,6327.0,2898.0,3429.0,-107.0,1453.0,-1560.0,15.065361811557969,6.900492892349453,-0.2547801033407148,-3.7145510393599546,3.45977093601924,DoF
County,Santa Barbara,2009,422423.0,0.58,2453.0,6180.0,2876.0,3304.0,-851.0,1250.0,-2101.0,14.629885209848895,6.808341401864955,-2.0145683355309725,-4.973687512280345,2.9591191767493723,DoF
County,Santa Barbara,2010,424291.0,0.44,1868.0,5970.0,2879.0,3091.0,-1223.0,773.0,-1996.0,14.070531781253903,6.785437353137352,-2.882455673111143,-4.704318498389077,1.821862825277934,DoF
County,Santa Barbara,2011,425671.0,0.33,1380.0,5746.0,2881.0,2865.0,-1239.0,739.0,-1978.0,13.498687953842287,6.7681378341489085,-2.9106986381501208,-4.646781199564922,1.7360825614148014,DoF
County,Santa Barbara,2012,430232.0,1.07,4561.0,5638.0,2888.0,2750.0,1811.0,872.0,939.0,13.10455754104762,6.712657356960896,4.209356812138568,2.1825433719481584,2.026813440190409,DoF
County,Santa Barbara,2013,434421.0,0.97,4189.0,5701.0,2990.0,2711.0,1478.0,796.0,682.0,13.12321457756416,6.882724361851753,3.40222963438692,1.5699056905628412,1.8323239438240784,DoF
County,Santa Barbara,2014,438421.0,0.92,4000.0,5758.0,2997.0,2761.0,1239.0,828.0,411.0,13.133494974009,6.835895178378773,2.8260507594298634,0.9374550945324244,1.888595664897439,DoF
County,Santa Barbara,2015,442188.0,0.86,3767.0,5809.0,3013.0,2796.0,971.0,952.0,19.0,13.136946276244492,6.813843885406207,2.195898577075814,0.0429681492939654,2.1529304277818486,DoF
County,Santa Barbara,2016,444277.0,0.47,2089.0,5594.0,3140.0,2454.0,-365.0,1077.0,-1442.0,12.59124375108322,7.067662741938025,-0.8215595225501207,-3.245722826074724,2.424163303524603,DoF
County,Santa Barbara,2017,445801.0,0.34,1524.0,5511.0,3250.0,2261.0,-737.0,996.0,-1733.0,12.362018030466508,7.290248339505744,-1.6532040080663792,-3.887384729957986,2.2341807218916063,DoF
County,Santa Barbara,2018,447666.0,0.42,1865.0,5327.0,3288.0,2039.0,-174.0,746.0,-920.0,11.899496499622488,7.344761496294112,-0.3886826339279731,-2.0551035816881336,1.6664209477601606,DoF
County,Santa Barbara,2019,448815.0,0.26,1149.0,5497.0,3176.0,2321.0,-1172.0,698.0,-1870.0,12.247808116930138,7.076412330247429,-2.611320922874681,-4.166527411071377,1.5552064881966956,DoF
County,Santa Barbara,2020,448659.0,-0.03,-156.0,5365.0,3223.0,2142.0,-2298.0,-298.0,-2000.0,11.957856634994506,7.183629437947306,-5.121930018120667,-4.457728475300841,-0.6642015428198254,DoF
County,Santa Barbara,2021,438704.0,-2.22,-9955.0,5314.0,3703.0,1611.0,-10473.0,-1733.0,-8740.0,12.112950873481891,8.440770998212919,-23.872588351143367,-19.922316641744775,-3.9502717093985917,DoF
County,Santa Barbara,2022,443893.0,1.18,5189.0,5689.0,3541.0,2148.0,3041.0,605.0,2436.0,12.816151640147513,7.9771476459417014,6.850750068147053,5.487808999015528,1.362941069131525,DoF
County,Santa Barbara,2023,442152.0,-0.39,-1741.0,5586.0,3550.0,2036.0,-3777.0,642.0,-4419.0,12.633664441187646,8.028913133944888,-8.542311241383054,-9.994300602507733,1.451989361124681,DoF
County,Santa Barbara,2024,442648.0,0.11,496.0,5383.0,3290.0,2093.0,-1597.0,830.0,-2427.0,12.160904375485714,7.432542336122608,-3.607832860421825,-5.482911930021145,1.8750790695993205,DoF
County,Santa Clara,1991,1508050.0,,,27737.0,8247.0,19490.0,-6736.0,13797.0,-20533.0,18.39262623918305,5.468651569908159,-4.466695401346109,-13.615596299857431,9.148900898511322,DoF
County,Santa Clara,1992,1530221.0,1.47,22171.0,28106.0,8204.0,19902.0,2269.0,19296.0,-17027.0,18.36728158873784,5.361317090799303,1.4827923548297923,-11.127150914802504,12.609943269632296,DoF
County,Santa Clara,1993,1553928.0,1.55,23707.0,27159.0,8392.0,18767.0,4940.0,16675.0,-11735.0,17.477643751834062,5.400507616826519,3.1790404703435424,-7.551829943214872,10.730870413558415,DoF
County,Santa Clara,1994,1562976.0,0.58,9048.0,26839.0,8692.0,18147.0,-9099.0,13132.0,-22231.0,17.171728804536986,5.561185840345598,-5.82158651188502,-14.223506950842497,8.401920438957477,DoF
County,Santa Clara,1995,1573477.0,0.67,10501.0,26052.0,8527.0,17525.0,-7024.0,9532.0,-16556.0,16.556962701075392,5.419208542609775,-4.463999156009272,-10.521920561914792,6.05792140590552,DoF
County,Santa Clara,1996,1599332.0,1.64,25855.0,26337.0,8768.0,17569.0,8286.0,10557.0,-2271.0,16.467500181325704,5.482288855597212,5.1809130311905225,-1.4199678365717687,6.6008808677622905,DoF
County,Santa Clara,1997,1626163.0,1.68,26831.0,26568.0,8929.0,17639.0,9192.0,14248.0,-5056.0,16.33784559112463,5.490839479191201,5.652569883830834,-3.109159413908692,8.761729297739524,DoF
County,Santa Clara,1998,1650414.0,1.49,24251.0,26647.0,8849.0,17798.0,6453.0,9773.0,-3320.0,16.145645880366988,5.361685007519325,3.909928054415437,-2.011616479259144,5.921544533674581,DoF
County,Santa Clara,1999,1665590.0,0.92,15176.0,26401.0,9056.0,17345.0,-2169.0,8384.0,-10553.0,15.850839642408996,5.437112374593988,-1.3022412478461087,-6.335892986869518,5.0336517390234095,DoF
County,Santa Clara,2000,1692933.0,1.64,27343.0,26676.0,8864.0,17812.0,9531.0,14623.0,-5092.0,15.75726859834382,5.235883522856486,5.629874306898147,-3.007797709655373,8.63767201655352,DoF
County,Santa Clara,2001,1693171.0,0.01,238.0,27659.0,8876.0,18783.0,-13027.0,21484.0,-34511.0,16.33562115108279,5.2422348362923765,-7.693847815725642,-20.3824657993788,12.688617983653156,DoF
County,Santa Clara,2002,1693162.0,-0.0,-9.0,26850.0,8553.0,18297.0,-18306.0,14753.0,-33059.0,15.85790373277926,5.051495367838399,-10.811723863398775,-19.525007057800728,8.713283194401953,DoF
County,Santa Clara,2003,1694211.0,0.06,1049.0,27159.0,8709.0,18450.0,-17401.0,13786.0,-31187.0,16.030470820930805,5.140445906678684,-10.270857644059683,-18.407978699229314,8.137121055169633,DoF
County,Santa Clara,2004,1696919.0,0.16,2708.0,26790.0,8505.0,18285.0,-15577.0,12671.0,-28248.0,15.787435935362856,5.012024734238936,-9.179577811315683,-16.6466401755181,7.467062364202416,DoF
County,Santa Clara,2005,1699521.0,0.15,2602.0,26337.0,8564.0,17773.0,-15171.0,11342.0,-26513.0,15.496719369751832,5.039066890023719,-8.926632857140335,-15.600277960672448,6.673645103532113,DoF
County,Santa Clara,2006,1713839.0,0.84,14318.0,26638.0,8897.0,17741.0,-3423.0,12051.0,-15474.0,15.542883549738336,5.191269424957653,-1.9972704553928344,-9.028852768550603,7.03158231315777,DoF
County,Santa Clara,2007,1736327.0,1.31,22488.0,27265.0,8865.0,18400.0,4088.0,14035.0,-9947.0,15.702687339423967,5.105605107793636,2.354395226244826,-5.728759617284072,8.083154843528899,DoF
County,Santa Clara,2008,1759534.0,1.34,23207.0,27373.0,8935.0,18438.0,4769.0,14018.0,-9249.0,15.55695996780966,5.078049074357187,2.7103767247464385,-5.2565054156384585,7.9668821403848975,DoF
County,Santa Clara,2009,1774890.0,0.87,15356.0,26105.0,8791.0,17314.0,-1958.0,11849.0,-13807.0,14.707953732343976,4.9529830017634895,-1.1031669568254934,-7.779073632732169,6.675906675906676,DoF
County,Santa Clara,2010,1787553.0,0.71,12663.0,24355.0,8800.0,15555.0,-2892.0,9809.0,-12701.0,13.624770845955336,4.92293095645276,-1.6178541279615206,-7.105243872489375,5.487389744527855,DoF
County,Santa Clara,2011,1815327.0,1.55,27774.0,24019.0,9135.0,14884.0,9598.0,8670.0,928.0,13.231225007946229,5.032151232257329,5.28720169974886,0.5112026648642366,4.775999034884625,DoF
County,Santa Clara,2012,1842698.0,1.51,27371.0,23413.0,9280.0,14133.0,13238.0,8975.0,4263.0,12.705825913958773,5.036093814613137,7.184031241147491,2.3134555960879104,4.870575645059581,DoF
