Year,Geographic Level,Location,Race/Ethnicity,Tenure,Number Over 30%,Number Over 50%,Share Over 30%,Share Over 50%
2023,County,Riverside,Asian,Owned,12910,5973,0.32634798655173286,0.15098966101266462
2023,County,Riverside,Asian,Owned With Mortgage,10996,4885,0.3924059667404182,0.17432731425308687
2023,County,Riverside,Asian,Owned Without Mortgage,1914,1088,0.16590101412845626,0.09430527866863136
2023,County,Riverside,Asian,Rented,5524,3264,0.473959673959674,0.28005148005148006
2023,County,Riverside,Asian,Total,18434,9237,0.3599406412309134,0.18036083883313156
2023,County,Riverside,Black,Owned,12842,6993,0.41789781972014317,0.2275626423690205
2023,County,Riverside,Black,Owned With Mortgage,12053,6522,0.46966449752562056,0.25414020184701713
2023,County,Riverside,Black,Owned Without Mortgage,789,471,0.1557134399052694,0.09295441089402014
2023,County,Riverside,Black,Rented,14202,8057,0.64734035279639,0.36724554446419616
2023,County,Riverside,Black,Total,27044,15050,0.5134709221743341,0.2857468340010253
2023,County,Riverside,Hispanic,Owned,69908,27956,0.3307907786652534,0.13228224249536283
2023,County,Riverside,Hispanic,Owned With Mortgage,61018,23176,0.39869058975732785,0.15143159572938855
2023,County,Riverside,Hispanic,Owned Without Mortgage,8890,4780,0.15251329559101046,0.08200377423228684
2023,County,Riverside,Hispanic,Rented,69937,35814,0.5627735934080083,0.28819042101197373
2023,County,Riverside,Hispanic,Total,139845,63770,0.41669149722295057,0.19001334890705823
2023,County,Riverside,Multiracial,Owned,30239,11285,0.31361425415625227,0.1170388193443337
2023,County,Riverside,Multiracial,Owned With Mortgage,25906,9296,0.3708061376388412,0.1330585136837284
2023,County,Riverside,Multiracial,Owned Without Mortgage,4333,1989,0.1631584892871936,0.07489550777572768
2023,County,Riverside,Multiracial,Rented,26612,13039,0.5282674289344133,0.25883357154200415
2023,County,Riverside,Multiracial,Total,56851,24324,0.3872763067365137,0.16569820909146646
2023,County,Riverside,Other,Owned,33253,14649,0.3439313233697057,0.15151264415369498
2023,County,Riverside,Other,Owned With Mortgage,29454,12285,0.4296216342367047,0.1791913416377374
2023,County,Riverside,Other,Owned Without Mortgage,3799,2364,0.1350659508657162,0.08404735663241725
2023,County,Riverside,Other,Rented,35843,17965,0.5759114353198258,0.2886546588042483
2023,County,Riverside,Other,Total,69096,32614,0.4347793257069506,0.2052201709014485
2023,County,Riverside,White,Owned,73888,35810,0.30375334018499484,0.1472147995889003
2023,County,Riverside,White,Owned With Mortgage,55168,25052,0.3651792865606238,0.1658293120453297
2023,County,Riverside,White,Owned Without Mortgage,18720,10758,0.2030831317328242,0.11670770999902363
2023,County,Riverside,White,Rented,42129,21270,0.5513617505791203,0.27837034904265207
2023,County,Riverside,White,Total,116017,57080,0.3629398828126222,0.1785652836303686
2023,County,Sacramento,All,Owned,90877,37704,0.2634352651977424,0.10929677739159172
2023,County,Sacramento,All,Owned With Mortgage,76022,29421,0.317763259641951,0.12297641290581464
2023,County,Sacramento,All,Owned Without Mortgage,14855,8283,0.14050204297820823,0.07834253934624698
2023,County,Sacramento,All,Rented,118138,61432,0.5176927357899396,0.26920127431518703
2023,County,Sacramento,All,Total,209015,99136,0.3646649336148089,0.17296090165221487
2023,County,Sacramento,Asian,Owned,16044,6881,0.2670972897382966,0.1145535060265033
2023,County,Sacramento,Asian,Owned With Mortgage,13069,5190,0.3303255484784147,0.13117986047922353
2023,County,Sacramento,Asian,Owned Without Mortgage,2975,1691,0.14509364026531407,0.0824717128365197
2023,County,Sacramento,Asian,Rented,12412,5487,0.4114429674810223,0.18188749295587894
2023,County,Sacramento,Asian,Total,28456,12368,0.3153543525239652,0.1370643320219427
2023,County,Sacramento,Black,Owned,7259,2837,0.37204653785044334,0.14540515606580903
2023,County,Sacramento,Black,Owned With Mortgage,6590,2611,0.39956345116109865,0.1583095858849209
2023,County,Sacramento,Black,Owned Without Mortgage,669,226,0.2216699801192843,0.07488402915838303
2023,County,Sacramento,Black,Rented,19707,10831,0.593602216934245,0.32624476640862676
2023,County,Sacramento,Black,Total,26966,13668,0.511591728324796,0.2593056346044394
2023,County,Sacramento,Hispanic,Owned,16985,6418,0.2947863514873824,0.1113888021104516
2023,County,Sacramento,Hispanic,Owned With Mortgage,15141,5634,0.3511852298557313,0.13067681031683445
2023,County,Sacramento,Hispanic,Owned Without Mortgage,1844,784,0.12713734142305572,0.05405405405405406
2023,County,Sacramento,Hispanic,Rented,28734,14353,0.5338709078072164,0.26667533722269704
2023,County,Sacramento,Hispanic,Total,45719,20771,0.41025664034458004,0.1863872936109117
2023,County,Sacramento,Multiracial,Owned,9034,2864,0.25202957176733154,0.0798995675826475
2023,County,Sacramento,Multiracial,Owned With Mortgage,8130,2451,0.29672615788897405,0.08945581955545823
2023,County,Sacramento,Multiracial,Owned Without Mortgage,904,413,0.10703291498934407,0.0488988870471229
2023,County,Sacramento,Multiracial,Rented,16853,9507,0.5298519193888138,0.2988964693306505
2023,County,Sacramento,Multiracial,Total,25887,12371,0.38264944125820377,0.18286229527582334
2023,County,Sacramento,NHPI,Owned,372,75,0.5670731707317073,0.11432926829268293
2023,County,Sacramento,NHPI,Owned With Mortgage,270,0,0.5389221556886228,0.0
2023,County,Sacramento,NHPI,Owned Without Mortgage,102,75,0.6580645161290323,0.4838709677419355
2023,County,Sacramento,NHPI,Rented,182,0,0.23008849557522124,0.0
2023,County,Sacramento,NHPI,Total,554,75,0.38286109191430545,0.051831375259156875
2023,County,Sacramento,Other,Owned,8745,3669,0.3213419563459984,0.13482031307415301
2023,County,Sacramento,Other,Owned With Mortgage,7730,3373,0.3877213221648192,0.1691829262175854
2023,County,Sacramento,Other,Owned Without Mortgage,1015,296,0.13948055517383537,0.040676102789611104
2023,County,Sacramento,Other,Rented,13501,5999,0.5036558979332986,0.22379318063120196
2023,County,Sacramento,Other,Total,22246,9668,0.4118104405775639,0.1789707515734913
2023,County,Sacramento,White,Owned,44447,19395,0.23967753242201192,0.10458626546954623
2023,County,Sacramento,White,Owned With Mortgage,35945,14109,0.2914916392299333,0.11441523265809235
2023,County,Sacramento,White,Owned Without Mortgage,8502,5286,0.13683990278604882,0.08507830229676007
2023,County,Sacramento,White,Rented,46244,25475,0.5182678083112924,0.2855045501412113
2023,County,Sacramento,White,Total,90691,44870,0.3301780662824522,0.1633578837381177
2023,County,San Benito,AIAN,Owned,105,0,0.16329704510108864,0.0
2023,County,San Benito,AIAN,Owned With Mortgage,105,0,0.21084337349397592,0.0
2023,County,San Benito,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2023,County,San Benito,AIAN,Rented,46,0,0.2911392405063291,0.0
2023,County,San Benito,AIAN,Total,151,0,0.18851435705368288,0.0
2023,County,San Benito,All,Owned,6127,2709,0.2503370786516854,0.11068437180796731
2023,County,San Benito,All,Owned With Mortgage,5437,2133,0.3365521510368307,0.132033426183844
2023,County,San Benito,All,Owned Without Mortgage,690,576,0.0829326923076923,0.06923076923076923
2023,County,San Benito,All,Rented,6695,3469,0.4876893939393939,0.25269522144522144
2023,County,San Benito,All,Total,12822,6178,0.335628092034657,0.1617150485563961
2023,County,San Benito,Asian,Owned,366,149,0.38125,0.15520833333333334
2023,County,San Benito,Asian,Owned With Mortgage,366,149,0.452970297029703,0.1844059405940594
2023,County,San Benito,Asian,Owned Without Mortgage,0,0,0.0,0.0
2023,County,San Benito,Asian,Rented,0,0,0.0,0.0
2023,County,San Benito,Asian,Total,366,149,0.23004399748585794,0.09365179132620993
2023,County,San Benito,Hispanic,Owned,3283,1591,0.2490517372174177,0.12069488696707632
2023,County,San Benito,Hispanic,Owned With Mortgage,3054,1381,0.3365289256198347,0.1521763085399449
2023,County,San Benito,Hispanic,Owned Without Mortgage,229,210,0.05575846116386657,0.05113221329437546
2023,County,San Benito,Hispanic,Rented,5324,2950,0.5365853658536586,0.2973190888933683
2023,County,San Benito,Hispanic,Total,8607,4541,0.3725328947368421,0.19654605263157895
2023,County,San Benito,Multiracial,Owned,1111,450,0.1808562591567638,0.0732541103695263
2023,County,San Benito,Multiracial,Owned With Mortgage,1092,450,0.29449838187702265,0.12135922330097088
2023,County,San Benito,Multiracial,Owned Without Mortgage,19,0,0.0078028747433264885,0.0
2023,County,San Benito,Multiracial,Rented,1588,1077,0.4325796785616998,0.29338055025878507
2023,County,San Benito,Multiracial,Total,2699,1527,0.2750152842877522,0.1555940493173018
2023,County,San Benito,Other,Owned,1935,1032,0.3447968638631504,0.18389166072701355
2023,County,San Benito,Other,Owned With Mortgage,1725,822,0.4316816816816817,0.2057057057057057
2023,County,San Benito,Other,Owned Without Mortgage,210,210,0.12995049504950495,0.12995049504950495
2023,County,San Benito,Other,Rented,2863,1452,0.5309718100890207,0.2692878338278932
2023,County,San Benito,Other,Total,4798,2484,0.43602326426753907,0.2257360959651036
2023,County,San Benito,White,Owned,2105,887,0.2308620311471814,0.09728010528624699
2023,County,San Benito,White,Owned With Mortgage,1644,521,0.29102496016994156,0.09222871304655691
2023,County,San Benito,White,Owned Without Mortgage,461,366,0.13289132314788124,0.10550590948400115
2023,County,San Benito,White,Rented,1291,519,0.4642215030564545,0.1866235167206041
2023,County,San Benito,White,Total,3396,1406,0.28540213463316244,0.11816119001596773
2023,County,San Bernardino,AIAN,Owned,746,335,0.19872136387852957,0.08923814597762386
2023,County,San Bernardino,AIAN,Owned With Mortgage,660,335,0.26326286398085363,0.1336258476266454
2023,County,San Bernardino,AIAN,Owned Without Mortgage,86,0,0.06896551724137931,0.0
2023,County,San Bernardino,AIAN,Rented,1204,632,0.4766429136975455,0.2501979414093428
2023,County,San Bernardino,AIAN,Total,1950,967,0.3105095541401274,0.15398089171974522
2023,County,San Bernardino,All,Owned,129330,63065,0.3017956526304736,0.1471641756215945
2023,County,San Bernardino,All,Owned With Mortgage,108096,51392,0.3650239418641561,0.1735430582101346
2023,County,San Bernardino,All,Owned Without Mortgage,21234,11673,0.1603764322021737,0.0881639866768378
2023,County,San Bernardino,All,Rented,138369,72702,0.5441771016863831,0.2859221620941354
2023,County,San Bernardino,All,Total,267699,135767,0.3920566133621946,0.1988365672876816
2023,County,San Bernardino,Asian,Owned,13371,6069,0.30824381022638203,0.1399096316104938
2023,County,San Bernardino,Asian,Owned With Mortgage,11846,5326,0.38272163349702765,0.17207288705091756
2023,County,San Bernardino,Asian,Owned Without Mortgage,1525,743,0.12272654112345083,0.05979398036375342
2023,County,San Bernardino,Asian,Rented,8526,4366,0.497229836122937,0.2546217997317315
2023,County,San Bernardino,Asian,Total,21897,10435,0.3617843866171004,0.17240809582817018
2023,County,San Bernardino,Black,Owned,10655,4798,0.40867597422522245,0.18402884320343663
2023,County,San Bernardino,Black,Owned With Mortgage,9682,4274,0.4522819638436026,0.19965431868080535
2023,County,San Bernardino,Black,Owned Without Mortgage,973,524,0.20857449088960342,0.11232583065380493
2023,County,San Bernardino,Black,Rented,23416,13997,0.6503902452573397,0.3887731577924062
2023,County,San Bernardino,Black,Total,34071,18795,0.5488683044703987,0.302778896496174
2023,County,San Bernardino,Hispanic,Owned,58409,27475,0.30611881240009436,0.1439951783234192
2023,County,San Bernardino,Hispanic,Owned With Mortgage,50600,23563,0.37119361488295666,0.17285444955508117
2023,County,San Bernardino,Hispanic,Owned Without Mortgage,7809,3912,0.1433159594773161,0.07179562472471003
2023,County,San Bernardino,Hispanic,Rented,69328,36281,0.5320726335016654,0.2784463307188138
2023,County,San Bernardino,Hispanic,Total,127737,63756,0.39780693422359803,0.19855311224124347
2023,County,San Bernardino,Multiracial,Owned,21636,9997,0.28686970472414847,0.1325492899855478
2023,County,San Bernardino,Multiracial,Owned With Mortgage,18372,8194,0.34615167216203485,0.15438530381535562
2023,County,San Bernardino,Multiracial,Owned Without Mortgage,3264,1803,0.14606641009576657,0.08068558131209165
2023,County,San Bernardino,Multiracial,Rented,23464,12608,0.5463096623981374,0.29355064027939465
2023,County,San Bernardino,Multiracial,Total,45100,22605,0.3810054827618251,0.19096738221354892
2023,County,San Bernardino,Other,Owned,30675,14477,0.31726085202767695,0.14973057391376296
2023,County,San Bernardino,Other,Owned With Mortgage,27260,13009,0.3904996561998625,0.1863539995415998
2023,County,San Bernardino,Other,Owned Without Mortgage,3415,1468,0.12705085754678375,0.05461512705085755
2023,County,San Bernardino,Other,Rented,39615,21400,0.5276442147604523,0.285033098469612
2023,County,San Bernardino,Other,Total,70290,35877,0.4092195195789621,0.20887137151706392
2023,County,San Bernardino,White,Owned,43576,22900,0.28354469915345226,0.1490080230084004
2023,County,San Bernardino,White,Owned With Mortgage,33349,17012,0.34050439044312847,0.17369818256075148
2023,County,San Bernardino,White,Owned Without Mortgage,10227,5888,0.18346698240137777,0.10562761243564214
2023,County,San Bernardino,White,Rented,32376,15112,0.5198458574181117,0.2426461143224149
2023,County,San Bernardino,White,Total,75952,38012,0.3516898728022856,0.17601163162208341
2023,County,San Diego,AIAN,Owned,734,491,0.4059734513274336,0.271570796460177
2023,County,San Diego,AIAN,Owned With Mortgage,571,418,0.5381715362865221,0.3939679547596607
2023,County,San Diego,AIAN,Owned Without Mortgage,163,73,0.2182061579651941,0.09772423025435073
2023,County,San Diego,AIAN,Rented,1151,550,0.4893707482993197,0.233843537414966
2023,County,San Diego,AIAN,Total,1885,1041,0.453125,0.2502403846153846
2023,County,San Diego,All,Owned,192682,87751,0.29951609719093875,0.13640525344662224
2023,County,San Diego,All,Owned With Mortgage,159107,70780,0.3591288292599247,0.15976128350743507
2023,County,San Diego,All,Owned Without Mortgage,33575,16971,0.1676444888278617,0.08473848458369741
2023,County,San Diego,All,Rented,293087,149980,0.5448240350368437,0.27880018143017543
2023,County,San Diego,All,Total,485769,237731,0.41122988269295724,0.20125222326348413
2023,County,San Diego,Asian,Owned,25421,11744,0.2970020562669408,0.13720908496121134
2023,County,San Diego,Asian,Owned With Mortgage,21923,9885,0.3540879284168363,0.15965694350227735
2023,County,San Diego,Asian,Owned Without Mortgage,3498,1859,0.14773207196553764,0.07851169862319453
2023,County,San Diego,Asian,Rented,27228,14428,0.4811535810846631,0.2549612115428794
2023,County,San Diego,Asian,Total,52649,26172,0.3702956091179553,0.1840752280543814
2023,County,San Diego,Black,Owned,5212,2607,0.3551618398637138,0.17764906303236797
2023,County,San Diego,Black,Owned With Mortgage,4526,2098,0.42734397129638374,0.19809272023416108
2023,County,San Diego,Black,Owned Without Mortgage,686,509,0.16797257590597453,0.12463271302644466
2023,County,San Diego,Black,Rented,23552,12181,0.6697759071777954,0.3464054146285974
2023,County,San Diego,Black,Total,28764,14788,0.5771383856016373,0.29671542366419873
2023,County,San Diego,Hispanic,Owned,40284,19557,0.3033433734939759,0.14726656626506024
2023,County,San Diego,Hispanic,Owned With Mortgage,34641,16729,0.3799355093445644,0.18348030183381592
2023,County,San Diego,Hispanic,Owned Without Mortgage,5643,2828,0.1355708245243129,0.06794157216990197
2023,County,San Diego,Hispanic,Rented,106150,51258,0.5809562380962806,0.28053372446857416
2023,County,San Diego,Hispanic,Total,146434,70815,0.4641095855677684,0.22444186665652455
2023,County,San Diego,Multiracial,Owned,25277,11184,0.2880110295793264,0.12743266031630282
2023,County,San Diego,Multiracial,Owned With Mortgage,22079,9738,0.3522045686574783,0.15534073506891272
2023,County,San Diego,Multiracial,Owned Without Mortgage,3198,1446,0.12753230180252034,0.05766469931408518
2023,County,San Diego,Multiracial,Rented,61617,34034,0.5768409818569904,0.3186167125390852
2023,County,San Diego,Multiracial,Total,86894,45218,0.4465675139529864,0.23238531827198816
2023,County,San Diego,Other,Owned,13230,6996,0.28728393989403284,0.1519152262659602
2023,County,San Diego,Other,Owned With Mortgage,10551,5438,0.3874485898942421,0.19969153936545242
2023,County,San Diego,Other,Owned Without Mortgage,2679,1558,0.14234856535600426,0.08278427205100956
2023,County,San Diego,Other,Rented,37837,17558,0.5741403902764711,0.2664259051318625
2023,County,San Diego,Other,Total,51067,24554,0.4561427014666738,0.21932222162673956
2023,County,San Diego,White,Owned,112037,49689,0.2960996469120663,0.13132175402245386
2023,County,San Diego,White,Owned With Mortgage,89382,38458,0.34893444254890554,0.15013448783363328
2023,County,San Diego,White,Owned Without Mortgage,22655,11231,0.18536397777759595,0.09189242261841449
2023,County,San Diego,White,Rented,120009,61742,0.5157484883256191,0.2653412924547357
2023,County,San Diego,White,Total,232046,111431,0.37974028949457095,0.18235539590714572
2023,County,San Francisco,All,Owned,39593,20378,0.2865403543307087,0.14747857804539138
2023,County,San Francisco,All,Owned With Mortgage,32161,15406,0.3668373806617924,0.17572515426994104
2023,County,San Francisco,All,Owned Without Mortgage,7432,4972,0.14715374715374716,0.09844569844569845
2023,County,San Francisco,All,Rented,86212,44583,0.36866209680523065,0.19064703593313692
2023,County,San Francisco,All,Total,125805,64961,0.33816093993177915,0.17461367051316168
2023,County,San Francisco,Asian,Owned,14763,6773,0.26977194649513925,0.12376653753380601
2023,County,San Francisco,Asian,Owned With Mortgage,12140,5243,0.39129734085414986,0.16899274778404513
2023,County,San Francisco,Asian,Owned Without Mortgage,2623,1530,0.11067977551795434,0.06455968606270307
2023,County,San Francisco,Asian,Rented,24916,12441,0.3649626483081881,0.18223231287534788
2023,County,San Francisco,Asian,Total,39679,19214,0.32260923297071403,0.15621900255297005
2023,County,San Francisco,Black,Owned,1108,785,0.44713478611783697,0.3167877320419693
2023,County,San Francisco,Black,Owned With Mortgage,475,261,0.36510376633358954,0.20061491160645656
2023,County,San Francisco,Black,Owned Without Mortgage,633,524,0.5378079864061173,0.44519966015293116
2023,County,San Francisco,Black,Rented,2104,1574,0.5158126991909782,0.385878891885266
2023,County,San Francisco,Black,Total,3212,2359,0.48985816684459355,0.35976818667073357
2023,County,San Francisco,Hispanic,Owned,4244,2737,0.3332024809609798,0.21488576587893538
2023,County,San Francisco,Hispanic,Owned With Mortgage,3390,1979,0.39515094999417183,0.23067956638302833
2023,County,San Francisco,Hispanic,Owned Without Mortgage,854,758,0.2053872053872054,0.1822991822991823
2023,County,San Francisco,Hispanic,Rented,11946,7108,0.4120162792301856,0.24515416982824031
2023,County,San Francisco,Hispanic,Total,16190,9845,0.38796098823416647,0.23591574608804006
2023,County,San Francisco,Multiracial,Owned,3009,1533,0.3317530319735391,0.16901874310915105
2023,County,San Francisco,Multiracial,Owned With Mortgage,2252,965,0.38522066370167635,0.1650701334245638
2023,County,San Francisco,Multiracial,Owned Without Mortgage,757,568,0.2348014888337469,0.1761786600496278
2023,County,San Francisco,Multiracial,Rented,8225,4382,0.3236150456405414,0.17241107963487567
2023,County,San Francisco,Multiracial,Total,11234,5915,0.3257553789943745,0.1715188772255408
2023,County,San Francisco,Other,Owned,1107,545,0.30122448979591837,0.14829931972789115
2023,County,San Francisco,Other,Owned With Mortgage,966,470,0.36343115124153497,0.17682468021068473
2023,County,San Francisco,Other,Owned Without Mortgage,141,75,0.13864306784660768,0.07374631268436578
2023,County,San Francisco,Other,Rented,5165,3397,0.4832974642088519,0.3178628239917657
2023,County,San Francisco,Other,Total,6272,3942,0.4367079793900571,0.2744743071995544
2023,County,San Francisco,White,Owned,17295,9383,0.27464151302939355,0.14900036523589474
2023,County,San Francisco,White,Owned With Mortgage,14260,7351,0.332431928384931,0.1713679597165237
2023,County,San Francisco,White,Owned Without Mortgage,3035,2032,0.15116800318772725,0.10121034019026746
2023,County,San Francisco,White,Rented,34050,17193,0.3402448163877092,0.1718011491381464
2023,County,San Francisco,White,Total,51345,26576,0.31490726657180707,0.16299494627349
2023,County,San Joaquin,AIAN,Owned,239,164,0.33709449929478136,0.231311706629055
2023,County,San Joaquin,AIAN,Owned With Mortgage,239,164,0.7785016286644951,0.5342019543973942
2023,County,San Joaquin,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2023,County,San Joaquin,AIAN,Rented,448,149,0.372402327514547,0.12385702410640066
2023,County,San Joaquin,AIAN,Total,687,313,0.35930962343096234,0.1637029288702929
2023,County,San Joaquin,All,Owned,42493,19151,0.26795938958254506,0.12076554420481776
2023,County,San Joaquin,All,Owned With Mortgage,34530,14367,0.32139466482994844,0.13372363595748246
2023,County,San Joaquin,All,Owned Without Mortgage,7963,4784,0.1557037268781041,0.09354346720894764
2023,County,San Joaquin,All,Rented,46142,22373,0.4987731188723503,0.24184151073926344
2023,County,San Joaquin,All,Total,88635,41524,0.3529995101377588,0.16537430652631915
2023,County,San Joaquin,Asian,Owned,8897,3314,0.2844673231871083,0.10595984141194525
2023,County,San Joaquin,Asian,Owned With Mortgage,7219,2605,0.3342439114732846,0.12061301972404852
2023,County,San Joaquin,Asian,Owned Without Mortgage,1678,709,0.17338293035751187,0.07325893779706551
2023,County,San Joaquin,Asian,Rented,4896,2304,0.44135941584783195,0.20769854863427387
2023,County,San Joaquin,Asian,Total,13793,5618,0.32554461988718164,0.13259694588024262
2023,County,San Joaquin,Black,Owned,1916,1169,0.27840743969776227,0.16986341179889566
2023,County,San Joaquin,Black,Owned With Mortgage,1604,857,0.2835926449787836,0.15152050919377652
2023,County,San Joaquin,Black,Owned Without Mortgage,312,312,0.2544861337683524,0.2544861337683524
2023,County,San Joaquin,Black,Rented,6127,3303,0.5641804788213628,0.3041436464088398
2023,County,San Joaquin,Black,Total,8043,4472,0.4533310787960771,0.25205726524630817
2023,County,San Joaquin,Hispanic,Owned,14538,6935,0.29149456630709386,0.1390504070257048
2023,County,San Joaquin,Hispanic,Owned With Mortgage,12526,5555,0.3556199074468387,0.15770945121085655
2023,County,San Joaquin,Hispanic,Owned Without Mortgage,2012,1380,0.13732850999931745,0.09419152276295134
2023,County,San Joaquin,Hispanic,Rented,21700,10368,0.5047685508257734,0.24117236566643405
2023,County,San Joaquin,Hispanic,Total,36238,17303,0.3902265678842178,0.1863262405237767
2023,County,San Joaquin,Multiracial,Owned,5421,2747,0.2283006948831333,0.1156875131606654
2023,County,San Joaquin,Multiracial,Owned With Mortgage,4485,2126,0.2638856201459167,0.12508825606024948
2023,County,San Joaquin,Multiracial,Owned Without Mortgage,936,621,0.13868721292043265,0.0920136316491332
2023,County,San Joaquin,Multiracial,Rented,7502,2933,0.5081278786236793,0.19865890002709294
2023,County,San Joaquin,Multiracial,Total,12923,5680,0.3355838894803812,0.14749798748344542
2023,County,San Joaquin,Other,Owned,6484,3192,0.2846981339187706,0.1401536772777168
2023,County,San Joaquin,Other,Owned With Mortgage,5369,2271,0.35401556112356586,0.14974284583937755
2023,County,San Joaquin,Other,Owned Without Mortgage,1115,921,0.14653699566303063,0.12104087265080825
2023,County,San Joaquin,Other,Rented,13298,6867,0.5294211322557528,0.2733896010828888
2023,County,San Joaquin,Other,Total,19782,10059,0.41304574781283276,0.21003069342075043
2023,County,San Joaquin,White,Owned,15433,6947,0.24242852654728245,0.10912661011624254
2023,County,San Joaquin,White,Owned With Mortgage,11701,4793,0.29397281611938797,0.12041805894028089
2023,County,San Joaquin,White,Owned Without Mortgage,3732,2154,0.15643207444355955,0.09028796579620237
2023,County,San Joaquin,White,Rented,10592,5446,0.48811059907834103,0.2509677419354839
2023,County,San Joaquin,White,Total,26025,12393,0.3048851921274602,0.1451850984067479
2023,County,San Luis Obispo,All,Owned,21069,10775,0.30575550008707264,0.1563679108376386
2023,County,San Luis Obispo,All,Owned With Mortgage,16299,7701,0.36975952813067153,0.17470508166969148
2023,County,San Luis Obispo,All,Owned Without Mortgage,4770,3074,0.19212179797003384,0.12381182535846624
2023,County,San Luis Obispo,All,Rented,22456,12739,0.5427432024169184,0.30789123867069484
2023,County,San Luis Obispo,All,Total,43525,23514,0.39466644904473036,0.21321509208128178
2023,County,San Luis Obispo,Asian,Owned,225,0,0.1493032514930325,0.0
2023,County,San Luis Obispo,Asian,Owned With Mortgage,154,0,0.16041666666666668,0.0
2023,County,San Luis Obispo,Asian,Owned Without Mortgage,71,0,0.12979890310786105,0.0
2023,County,San Luis Obispo,Asian,Rented,582,427,0.6863207547169812,0.5035377358490566
2023,County,San Luis Obispo,Asian,Total,807,427,0.34267515923566877,0.18131634819532907
2023,County,San Luis Obispo,Hispanic,Owned,2700,952,0.29537249753856254,0.10414615468767094
2023,County,San Luis Obispo,Hispanic,Owned With Mortgage,2411,855,0.33556019485038274,0.11899791231732777
2023,County,San Luis Obispo,Hispanic,Owned Without Mortgage,289,97,0.14775051124744376,0.04959100204498978
2023,County,San Luis Obispo,Hispanic,Rented,6146,3202,0.5933005116323969,0.30910319528912056
2023,County,San Luis Obispo,Hispanic,Total,8846,4154,0.45364102564102565,0.21302564102564103
2023,County,San Luis Obispo,Multiracial,Owned,2604,882,0.42843040473840077,0.14511352418558737
2023,County,San Luis Obispo,Multiracial,Owned With Mortgage,2394,845,0.48500810372771475,0.17119124797406807
2023,County,San Luis Obispo,Multiracial,Owned Without Mortgage,210,37,0.18388791593695272,0.03239929947460595
2023,County,San Luis Obispo,Multiracial,Rented,3332,1873,0.625140712945591,0.35140712945590996
2023,County,San Luis Obispo,Multiracial,Total,5936,2755,0.520336605890603,0.24149719495091165
2023,County,San Luis Obispo,Other,Owned,676,506,0.23391003460207613,0.1750865051903114
2023,County,San Luis Obispo,Other,Owned With Mortgage,513,415,0.22198182604932928,0.17957594115101688
2023,County,San Luis Obispo,Other,Owned Without Mortgage,163,91,0.2815198618307427,0.15716753022452504
2023,County,San Luis Obispo,Other,Rented,2309,1104,0.5618004866180049,0.2686131386861314
2023,County,San Luis Obispo,Other,Total,2985,1610,0.42642857142857143,0.23
2023,County,San Luis Obispo,White,Owned,16832,9232,0.3080357959848471,0.16895119228446462
2023,County,San Luis Obispo,White,Owned With Mortgage,12540,6286,0.3792759277742492,0.19012188851586365
2023,County,San Luis Obispo,White,Owned Without Mortgage,4292,2946,0.19888785912882298,0.13651529193697867
2023,County,San Luis Obispo,White,Rented,15003,8669,0.533212496001706,0.30809965525820093
2023,County,San Luis Obispo,White,Total,31835,17901,0.3845735684948055,0.21624788596279296
2023,County,San Mateo,All,Owned,42696,19980,0.272481859432138,0.12751048228063794
2023,County,San Mateo,All,Owned With Mortgage,33105,15316,0.3297704904968721,0.15256803602024147
2023,County,San Mateo,All,Owned Without Mortgage,9591,4664,0.17034011189059586,0.08283456176183288
2023,County,San Mateo,All,Rented,47881,23903,0.44158035986018757,0.22044433787385526
2023,County,San Mateo,All,Total,90577,43883,0.341640138199484,0.16551877611985336
2023,County,San Mateo,Asian,Owned,14415,6180,0.2658760167475146,0.1139863880332737
2023,County,San Mateo,Asian,Owned With Mortgage,12178,5016,0.3202124582577371,0.13189240356551235
2023,County,San Mateo,Asian,Owned Without Mortgage,2237,1164,0.13820585691338194,0.07191399975287285
2023,County,San Mateo,Asian,Rented,10134,5182,0.3731634569355967,0.19081636410501895
2023,County,San Mateo,Asian,Total,24549,11362,0.30168112664978985,0.13962690785754664
2023,County,San Mateo,Black,Owned,542,178,0.42080745341614906,0.13819875776397517
2023,County,San Mateo,Black,Owned With Mortgage,268,120,0.8348909657320872,0.37383177570093457
2023,County,San Mateo,Black,Owned Without Mortgage,274,58,0.28335056876938985,0.05997931747673216
2023,County,San Mateo,Black,Rented,686,160,0.4369426751592357,0.10191082802547771
2023,County,San Mateo,Black,Total,1228,338,0.4296710986703989,0.11826452064380685
2023,County,San Mateo,Hispanic,Owned,5852,3016,0.32198074277854194,0.16594222833562586
2023,County,San Mateo,Hispanic,Owned With Mortgage,4731,2449,0.4240767300107565,0.2195231265686626
2023,County,San Mateo,Hispanic,Owned Without Mortgage,1121,567,0.15970936030773614,0.08078073799686565
2023,County,San Mateo,Hispanic,Rented,17146,8796,0.5903660090211066,0.3028612746617085
2023,County,San Mateo,Hispanic,Total,22998,11812,0.48706001948409505,0.25015883773137365
2023,County,San Mateo,Multiracial,Owned,4534,2987,0.33722573447378207,0.22216437337300113
2023,County,San Mateo,Multiracial,Owned With Mortgage,3697,2366,0.3958667951600814,0.2533461826748046
