Year,Geographic Level,Location,Race/Ethnicity,Tenure,Number Over 30%,Number Over 50%,Share Over 30%,Share Over 50%
2024,County,Fresno,Asian,Owned Without Mortgage,711,429,0.11486268174474959,0.06930533117932149
2024,County,Fresno,Asian,Rented,5266,2920,0.4705987488829312,0.2609472743521001
2024,County,Fresno,Asian,Total,11017,6526,0.3459352529280623,0.20491726065249474
2024,County,Fresno,Black,Owned,1302,679,0.3655249859629422,0.19062324536777092
2024,County,Fresno,Black,Owned With Mortgage,953,330,0.3419447434517402,0.11840688912809473
2024,County,Fresno,Black,Owned Without Mortgage,349,349,0.4503225806451613,0.4503225806451613
2024,County,Fresno,Black,Rented,5388,2912,0.5527287648748461,0.29872794419368076
2024,County,Fresno,Black,Total,6690,3591,0.5026296018031555,0.26979714500375657
2024,County,Fresno,Hispanic,Owned,23639,8743,0.2987589100652141,0.11049744704514433
2024,County,Fresno,Hispanic,Owned With Mortgage,19713,6842,0.36819888305721066,0.12779469172005453
2024,County,Fresno,Hispanic,Owned Without Mortgage,3926,1901,0.15344928669142074,0.07430134844635529
2024,County,Fresno,Hispanic,Rented,43615,23065,0.5388293140936944,0.2849500889503854
2024,County,Fresno,Hispanic,Total,67254,31808,0.42015893245370717,0.19871554589299548
2024,County,Fresno,Multiracial,Owned,10714,4372,0.270767520028305,0.11049053552023048
2024,County,Fresno,Multiracial,Owned With Mortgage,9172,3639,0.32811046719610787,0.1301781498175574
2024,County,Fresno,Multiracial,Owned Without Mortgage,1542,733,0.132759362892811,0.06310804993542833
2024,County,Fresno,Multiracial,Rented,18759,10107,0.5570435918755197,0.3001247178999881
2024,County,Fresno,Multiracial,Total,29473,14479,0.4023892415864564,0.19767902245887092
2024,County,Fresno,Other,Owned,9985,2999,0.31549180068880534,0.09475812821890107
2024,County,Fresno,Other,Owned With Mortgage,8244,2400,0.4103738364278959,0.1194683657723132
2024,County,Fresno,Other,Owned Without Mortgage,1741,599,0.15060553633217993,0.051816608996539795
2024,County,Fresno,Other,Rented,19738,10370,0.5227224576271187,0.2746292372881356
2024,County,Fresno,Other,Total,29723,13369,0.42822976847382904,0.19261190911841403
2024,County,Fresno,White,Owned,20876,10043,0.2751621236885116,0.13237465070912638
2024,County,Fresno,White,Owned With Mortgage,14403,6028,0.3238157332673846,0.1355246296004856
2024,County,Fresno,White,Owned Without Mortgage,6473,4015,0.20621873904871132,0.12791105164229508
2024,County,Fresno,White,Rented,18276,10288,0.5051968155683326,0.2843874391862008
2024,County,Fresno,White,Total,39152,20331,0.34943415086930135,0.18145549962514726
2024,County,Glenn,AIAN,Owned,149,131,0.15918803418803418,0.13995726495726496
2024,County,Glenn,AIAN,Owned With Mortgage,0,0,0.0,0.0
2024,County,Glenn,AIAN,Owned Without Mortgage,149,131,0.2395498392282958,0.21061093247588425
2024,County,Glenn,AIAN,Rented,97,0,0.7578125,0.0
2024,County,Glenn,AIAN,Total,246,131,0.231203007518797,0.1231203007518797
2024,County,Glenn,All,Owned,9914,5110,0.3076588877855015,0.15857745779543198
2024,County,Glenn,All,Owned With Mortgage,7911,3943,0.4440141437952517,0.22130549475220296
2024,County,Glenn,All,Owned Without Mortgage,2003,1167,0.13902963837023669,0.08100229055320331
2024,County,Glenn,All,Rented,9521,5035,0.5194217130387343,0.2746863066012002
2024,County,Glenn,All,Total,19435,10145,0.38444040036396726,0.20067650433200143
2024,County,Glenn,Hispanic,Owned,2395,992,0.32835207019468055,0.13600219358376747
2024,County,Glenn,Hispanic,Owned With Mortgage,1993,917,0.4456618962432916,0.20505366726296959
2024,County,Glenn,Hispanic,Owned Without Mortgage,402,75,0.14245216158752658,0.02657689581856839
2024,County,Glenn,Hispanic,Rented,2873,1053,0.4491869918699187,0.16463414634146342
2024,County,Glenn,Hispanic,Total,5268,2045,0.3848064280496713,0.1493791088385683
2024,County,Glenn,Multiracial,Owned,1510,698,0.42739881120860457,0.19756580809510332
2024,County,Glenn,Multiracial,Owned With Mortgage,1491,679,0.568,0.25866666666666666
2024,County,Glenn,Multiracial,Owned Without Mortgage,19,19,0.02092511013215859,0.02092511013215859
2024,County,Glenn,Multiracial,Rented,1415,901,0.4738780977896852,0.3017414601473543
2024,County,Glenn,Multiracial,Total,2925,1599,0.4486884491486424,0.24528301886792453
2024,County,Glenn,Other,Owned,1353,594,0.31319444444444444,0.1375
2024,County,Glenn,Other,Owned With Mortgage,813,377,0.36181575433911883,0.16777926123720516
2024,County,Glenn,Other,Owned Without Mortgage,540,217,0.26049204052098407,0.10467920887602508
2024,County,Glenn,Other,Rented,1807,716,0.45310932798395187,0.17953861584754263
2024,County,Glenn,Other,Total,3160,1310,0.3803562831006259,0.1576793452094367
2024,County,Glenn,White,Owned,6620,3628,0.30013147753547625,0.16448293058892868
2024,County,Glenn,White,Owned With Mortgage,5386,2828,0.45241495170096596,0.2375472490550189
2024,County,Glenn,White,Owned Without Mortgage,1234,800,0.12155240346729708,0.07880220646178093
2024,County,Glenn,White,Rented,5414,3216,0.5269099756690998,0.312992700729927
2024,County,Glenn,White,Total,12034,6844,0.37220091550167017,0.2116788321167883
2024,County,Humboldt,AIAN,Owned,272,163,0.24416517055655296,0.14631956912028726
2024,County,Humboldt,AIAN,Owned With Mortgage,208,157,0.6341463414634146,0.47865853658536583
2024,County,Humboldt,AIAN,Owned Without Mortgage,64,6,0.08142493638676845,0.007633587786259542
2024,County,Humboldt,AIAN,Rented,365,26,0.35129932627526467,0.025024061597690085
2024,County,Humboldt,AIAN,Total,637,189,0.29586623316302835,0.08778448676265675
2024,County,Humboldt,All,Owned,9839,4795,0.32087532204937547,0.15637739294915695
2024,County,Humboldt,All,Owned With Mortgage,6530,3095,0.43250761690290107,0.2049940389455557
2024,County,Humboldt,All,Owned Without Mortgage,3309,1700,0.2125923546418246,0.1092194025056216
2024,County,Humboldt,All,Rented,13600,7739,0.5462944366338622,0.31086563566981323
2024,County,Humboldt,All,Total,23439,12534,0.42188343712876636,0.22560207350876563
2024,County,Humboldt,Asian,Owned,211,97,0.36568457538994803,0.1681109185441941
2024,County,Humboldt,Asian,Owned With Mortgage,133,97,0.6186046511627907,0.4511627906976744
2024,County,Humboldt,Asian,Owned Without Mortgage,78,0,0.2154696132596685,0.0
2024,County,Humboldt,Asian,Rented,123,123,0.1226321036889332,0.1226321036889332
2024,County,Humboldt,Asian,Total,334,220,0.21139240506329113,0.13924050632911392
2024,County,Humboldt,Hispanic,Owned,511,277,0.31388206388206386,0.17014742014742015
2024,County,Humboldt,Hispanic,Owned With Mortgage,414,224,0.5273885350318471,0.28535031847133757
2024,County,Humboldt,Hispanic,Owned Without Mortgage,97,53,0.11506524317912219,0.06287069988137604
2024,County,Humboldt,Hispanic,Rented,3196,2010,0.7543072928959169,0.4743922586735898
2024,County,Humboldt,Hispanic,Total,3707,2287,0.6320545609548167,0.38994032395566924
2024,County,Humboldt,Multiracial,Owned,1094,912,0.4320695102685624,0.36018957345971564
2024,County,Humboldt,Multiracial,Owned With Mortgage,1049,872,0.7140912185159973,0.5936010891763104
2024,County,Humboldt,Multiracial,Owned Without Mortgage,45,40,0.04233301975540922,0.03762935089369708
2024,County,Humboldt,Multiracial,Rented,2374,1703,0.7002949852507374,0.5023598820058998
2024,County,Humboldt,Multiracial,Total,3468,2615,0.585612968591692,0.4415737926376224
2024,County,Humboldt,Other,Owned,138,53,0.3108108108108108,0.11936936936936937
2024,County,Humboldt,Other,Owned With Mortgage,41,0,0.1646586345381526,0.0
2024,County,Humboldt,Other,Owned Without Mortgage,97,53,0.49743589743589745,0.2717948717948718
2024,County,Humboldt,Other,Rented,1084,331,0.8199697428139183,0.2503782148260212
2024,County,Humboldt,Other,Total,1222,384,0.6919592298980748,0.217440543601359
2024,County,Humboldt,White,Owned,8016,3561,0.31296607191660486,0.13903096084019834
2024,County,Humboldt,White,Owned With Mortgage,4991,1960,0.3934878587196468,0.1545253863134658
2024,County,Humboldt,White,Owned Without Mortgage,3025,1601,0.23397014463608942,0.12383014927681955
2024,County,Humboldt,White,Rented,8364,5014,0.5146760199372347,0.3085348593932681
2024,County,Humboldt,White,Total,16380,8575,0.39126695967896047,0.20482992547296006
2024,County,Imperial,AIAN,Owned,130,0,0.2529182879377432,0.0
2024,County,Imperial,AIAN,Owned With Mortgage,130,0,0.3523035230352303,0.0
2024,County,Imperial,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2024,County,Imperial,AIAN,Rented,41,41,0.1524163568773234,0.1524163568773234
2024,County,Imperial,AIAN,Total,171,41,0.21839080459770116,0.05236270753512133
2024,County,Imperial,All,Owned,8062,2728,0.2621021489645307,0.08868948925517735
2024,County,Imperial,All,Owned With Mortgage,5488,2109,0.3214243879582992,0.123521143258756
2024,County,Imperial,All,Owned Without Mortgage,2574,619,0.18808914870295945,0.04523200584581659
2024,County,Imperial,All,Rented,9489,5485,0.4650102910908556,0.2687934921101637
2024,County,Imperial,All,Total,17551,8213,0.34302746017785596,0.16051988664125869
2024,County,Imperial,Asian,Owned,84,84,0.11491108071135431,0.11491108071135431
2024,County,Imperial,Asian,Owned With Mortgage,84,84,0.233983286908078,0.233983286908078
2024,County,Imperial,Asian,Owned Without Mortgage,0,0,0.0,0.0
2024,County,Imperial,Asian,Rented,0,0,0.0,0.0
2024,County,Imperial,Asian,Total,84,84,0.07657247037374658,0.07657247037374658
2024,County,Imperial,Hispanic,Owned,6268,2166,0.2651213941290923,0.09161661449961932
2024,County,Imperial,Hispanic,Owned With Mortgage,4444,1957,0.31238577252917193,0.13756502179108673
2024,County,Imperial,Hispanic,Owned Without Mortgage,1824,209,0.1937128292268479,0.02219626168224299
2024,County,Imperial,Hispanic,Rented,8613,5065,0.48216984828976095,0.28354699658512006
2024,County,Imperial,Hispanic,Total,14881,7231,0.3585351162510541,0.17421997349716903
2024,County,Imperial,Multiracial,Owned,3074,973,0.25569788720678754,0.08093495258692397
2024,County,Imperial,Multiracial,Owned With Mortgage,2109,901,0.2742166168248602,0.11714991548563256
2024,County,Imperial,Multiracial,Owned Without Mortgage,965,72,0.2228122835372893,0.01662433618102055
2024,County,Imperial,Multiracial,Rented,3138,2318,0.4514458351316357,0.3334771975255359
2024,County,Imperial,Multiracial,Total,6212,3291,0.3274126390133347,0.17345701786749593
2024,County,Imperial,Other,Owned,2729,1125,0.2909071527555698,0.11992324912056283
2024,County,Imperial,Other,Owned With Mortgage,2089,1017,0.4014219830899308,0.19542659492697925
2024,County,Imperial,Other,Owned Without Mortgage,640,108,0.15322001436437635,0.025855877423988507
2024,County,Imperial,Other,Rented,4390,2292,0.4762938049256808,0.2486709341434306
2024,County,Imperial,Other,Total,7119,3417,0.3827830949564469,0.18372943327239488
2024,County,Imperial,White,Owned,950,438,0.1815055406954528,0.08368360718379825
2024,County,Imperial,White,Owned With Mortgage,200,28,0.12195121951219512,0.01707317073170732
2024,County,Imperial,White,Owned Without Mortgage,750,410,0.20868113522537562,0.11407902058987202
2024,County,Imperial,White,Rented,493,282,0.40542763157894735,0.23190789473684212
2024,County,Imperial,White,Total,1443,720,0.22372093023255815,0.11162790697674418
2024,County,Inyo,AIAN,Owned,371,144,0.3254385964912281,0.12631578947368421
2024,County,Inyo,AIAN,Owned With Mortgage,211,0,0.6432926829268293,0.0
2024,County,Inyo,AIAN,Owned Without Mortgage,160,144,0.19704433497536947,0.17733990147783252
2024,County,Inyo,AIAN,Rented,196,163,0.3234323432343234,0.26897689768976896
2024,County,Inyo,AIAN,Total,567,307,0.3247422680412371,0.17583046964490265
2024,County,Inyo,All,Owned,18557,8960,0.32341100402586315,0.15615469074051483
2024,County,Inyo,All,Owned With Mortgage,12995,5968,0.3873092513113972,0.17787315212207916
2024,County,Inyo,All,Owned Without Mortgage,5562,2992,0.2334326604272464,0.12557183027657698
2024,County,Inyo,All,Rented,10146,5409,0.48799961521812324,0.26016064643355297
2024,County,Inyo,All,Total,28703,14369,0.367186900345401,0.18381732122297556
2024,County,Inyo,Hispanic,Owned,2392,741,0.46079753419379693,0.1427470622230784
2024,County,Inyo,Hispanic,Owned With Mortgage,2024,741,0.531652219595482,0.1946414499605989
2024,County,Inyo,Hispanic,Owned Without Mortgage,368,0,0.2658959537572254,0.0
2024,County,Inyo,Hispanic,Rented,2561,1295,0.6486828774062816,0.3280141843971631
2024,County,Inyo,Hispanic,Total,4953,2036,0.5419630156472262,0.22278148593938069
2024,County,Inyo,Multiracial,Owned,1614,474,0.2860687699397377,0.08401276143211626
2024,County,Inyo,Multiracial,Owned With Mortgage,1107,322,0.33811850946854,0.09835064141722663
2024,County,Inyo,Multiracial,Owned Without Mortgage,507,152,0.21410472972972974,0.06418918918918919
2024,County,Inyo,Multiracial,Rented,1520,851,0.720037896731407,0.40312648034107057
2024,County,Inyo,Multiracial,Total,3134,1325,0.4042306204050045,0.17090158648265188
2024,County,Inyo,Other,Owned,1153,404,0.7666223404255319,0.26861702127659576
2024,County,Inyo,Other,Owned With Mortgage,953,404,0.821551724137931,0.3482758620689655
2024,County,Inyo,Other,Owned Without Mortgage,200,0,0.5813953488372093,0.0
2024,County,Inyo,Other,Rented,664,193,0.8523748395378691,0.24775353016688062
2024,County,Inyo,Other,Total,1817,597,0.7958826106000876,0.2614980289093298
2024,County,Inyo,White,Owned,14624,7544,0.3100144153311286,0.15992537946239294
2024,County,Inyo,White,Owned With Mortgage,9960,4848,0.3666887563507842,0.17848464766953834
2024,County,Inyo,White,Owned Without Mortgage,4664,2696,0.23308345827086457,0.1347326336831584
2024,County,Inyo,White,Rented,7012,3755,0.4488829140259907,0.24038153767364445
2024,County,Inyo,White,Total,21636,11299,0.34456069944102047,0.17994043922093228
2024,County,Kern,AIAN,Owned,917,457,0.4753758424053914,0.23691031622602385
2024,County,Kern,AIAN,Owned With Mortgage,518,154,0.40092879256965946,0.11919504643962849
2024,County,Kern,AIAN,Owned Without Mortgage,399,303,0.6263736263736264,0.47566718995290425
2024,County,Kern,AIAN,Rented,1361,1173,0.7396739130434783,0.6375
2024,County,Kern,AIAN,Total,2278,1630,0.6044043512868135,0.43247545768108253
2024,County,Kern,All,Owned,53275,24588,0.2970647603965696,0.1371042389231507
2024,County,Kern,All,Owned With Mortgage,42849,19618,0.3650264937897194,0.16712384781830883
2024,County,Kern,All,Owned Without Mortgage,10426,4970,0.1682915805785124,0.08022339876033058
2024,County,Kern,All,Rented,61942,32970,0.5466306611599421,0.2909562638991846
2024,County,Kern,All,Total,115217,57558,0.393696993719546,0.1966759381385527
2024,County,Kern,Asian,Owned,3777,1679,0.3256034482758621,0.14474137931034484
2024,County,Kern,Asian,Owned With Mortgage,3072,1140,0.3715979194387323,0.13789766541671708
2024,County,Kern,Asian,Owned Without Mortgage,705,539,0.21152115211521152,0.1617161716171617
2024,County,Kern,Asian,Rented,1696,1234,0.4107532090094454,0.29886170985710825
2024,County,Kern,Asian,Total,5473,2913,0.3479560048318393,0.1851993133702079
2024,County,Kern,Black,Owned,1125,595,0.23393636930754835,0.12372634643377002
2024,County,Kern,Black,Owned With Mortgage,949,538,0.2812685240071132,0.15945465323058683
2024,County,Kern,Black,Owned Without Mortgage,176,57,0.12264808362369338,0.0397212543554007
2024,County,Kern,Black,Rented,4467,2162,0.5510053040582213,0.2666831133588257
2024,County,Kern,Black,Total,5592,2757,0.4329513781356457,0.21345617838340045
2024,County,Kern,Hispanic,Owned,26115,11679,0.31925427872860634,0.14277506112469437
2024,County,Kern,Hispanic,Owned With Mortgage,20554,9541,0.37334253641878884,0.17330257565299523
2024,County,Kern,Hispanic,Owned Without Mortgage,5561,2138,0.20791894115007853,0.07993718686906454
2024,County,Kern,Hispanic,Rented,34946,18658,0.5490769109906513,0.29315735721580644
2024,County,Kern,Hispanic,Total,61061,30337,0.41982192581388156,0.20858056309945341
2024,County,Kern,Multiracial,Owned,10501,5191,0.29033149935027236,0.1435206945174044
2024,County,Kern,Multiracial,Owned With Mortgage,8029,4090,0.3355202674467196,0.17091516924362724
2024,County,Kern,Multiracial,Owned Without Mortgage,2472,1101,0.201977285725958,0.08995832992891577
2024,County,Kern,Multiracial,Rented,12816,6627,0.505542187684904,0.26140980631927735
2024,County,Kern,Multiracial,Total,23317,11818,0.3790149544863459,0.1921001300390117
2024,County,Kern,Other,Owned,10116,4697,0.3301997649823737,0.15331635983809896
2024,County,Kern,Other,Owned With Mortgage,8172,3920,0.3980904130943102,0.19095869056897896
2024,County,Kern,Other,Owned Without Mortgage,1944,777,0.1923229125445192,0.07686980609418283
2024,County,Kern,Other,Rented,11218,6283,0.5522843639228042,0.3093245372193777
2024,County,Kern,Other,Total,21334,10980,0.4187406767684698,0.21551385726623223
2024,County,Kern,White,Owned,20751,9578,0.2777168094218415,0.12818522483940042
2024,County,Kern,White,Owned With Mortgage,17222,7690,0.3672224828350889,0.1639728773082008
2024,County,Kern,White,Owned Without Mortgage,3529,1888,0.1268420674286536,0.06785996693264323
2024,County,Kern,White,Rented,17391,9157,0.5518324607329843,0.29056005076947483
2024,County,Kern,White,Total,38142,18735,0.35903421659528406,0.17635430884360145
2024,County,Kings,All,Owned,6442,1824,0.25224166960335176,0.0714201808998003
2024,County,Kings,All,Owned With Mortgage,4862,1466,0.32014222690458943,0.09652992691117403
2024,County,Kings,All,Owned Without Mortgage,1580,358,0.15262751159196292,0.03458268933539413
2024,County,Kings,All,Rented,8449,4019,0.4219858156028369,0.20072919788232943
2024,County,Kings,All,Total,14891,5843,0.3268365488027041,0.1282456486907662
2024,County,Kings,Asian,Owned,263,0,0.24928909952606634,0.0
2024,County,Kings,Asian,Owned With Mortgage,263,0,0.3850658857979502,0.0
2024,County,Kings,Asian,Owned Without Mortgage,0,0,0.0,0.0
2024,County,Kings,Asian,Rented,253,172,0.24373795761078998,0.16570327552986513
2024,County,Kings,Asian,Total,516,172,0.24653607262302915,0.08217869087434305
2024,County,Kings,Black,Owned,359,71,0.521044992743106,0.10304789550072568
